47,-47,-0.820304748,37.6,,25.64313834,-27.49889918
48,-48,-0.837758041,38.3,,25.62770222,-28.46244682
49,-49,-0.855211333,38.4,,25.19266671,-28.98084788
50,-50,-0.872664626,39.7,,25.5186681,-30.41196439
51,-51,-0.890117919,39.7,,24.98401952,-30.85269467
52,-52,-0.907571211,40.3,,24.81115746,-31.75683337
53,-53,-0.925024504,40.3,,24.25314543,-32.18501105
54,-54,-0.942477796,40.3,,23.68774567,-32.60338487
55,-55,-0.959931089,40.3,,23.11513038,-33.01182738
56,-56,-0.977384381,40.3,,22.53547401,-33.41021417
57,-57,-0.994837674,40.3,,21.94895311,-33.79842389
58,-58,-1.012290966,40.3,,21.35574635,-34.17633828
59,-59,-1.029744259,40.3,,20.75603442,-34.54384222
60,-60,-1.047197551,40.3,,20.15,-34.90082377
61,-61,-1.064650844,40.3,,19.5378277,-35.2471742
62,-62,-1.082104136,40.3,,18.91970398,-35.58278799
63,-63,-1.099557429,40.3,,18.29581714,-35.90756292
64,-64,-1.117010721,40.3,,17.66635722,-36.22140007
65,-65,-1.134464014,40.3,,17.03151595,-36.52420382
66,-66,-1.151917306,40.3,,16.39148672,-36.81588194
67,-67,-1.169370599,255,,99.63643776,-234.7287376
68,-68,-1.186823891,255,,95.52468132,-236.4318829
69,-69,-1.204277184,255,,91.38382713,-238.0630088
70,-70,-1.221730476,255,,87.21513655,-239.6216183
71,-71,-1.239183769,255,,83.01987939,-241.1072368
72,-72,-1.256637061,255,,78.79933357,-242.5194117
73,-73,-1.274090354,255,,74.5547847,-243.8577128
74,-74,-1.291543646,182.3,,50.24868997,-175.2380072
75,-75,-1.308996939,182.3,,47.18271192,-176.0882781
76,-76,-1.326450232,180,,43.54594121,-174.6532307
77,-77,-1.343903524,177.8,,39.99629746,-173.2429975
78,-78,-1.361356817,177.8,,36.96669863,-173.9146434
79,-79,-1.378810109,177.1,,33.79227308,-173.8461742
80,-80,-1.396263402,177.1,,30.75309226,-174.4094531
81,-81,-1.413716694,177.1,,27.70454376,-174.9196051
82,-82,-1.431169987,177.1,,24.64755618,-175.376475
83,-83,-1.448623279,176.3,,21.48556524,-174.9858865
84,-84,-1.466076572,175.2,,18.31338676,-174.2402361
85,-85,-1.483529864,175.2,,15.26968613,-174.5333111
86,-86,-1.500983157,175.6,,12.24923679,-175.1722472
87,-87,-1.518436449,175.2,,9.169259534,-174.9598945
88,-88,-1.535889742,175.2,,6.114391822,-175.0932729
89,-89,-1.553343034,175.2,,3.057661608,-175.1733162
90,-90,-1.570796327,174.8,,1.07078E-14,-174.8
89,-89,-1.553343034,174.8,,3.050680645,-174.7733771
88,-88,-1.535889742,175.2,,6.114391822,-175.0932729
87,-87,-1.518436449,174.6,,9.13785796,-174.3607168
86,-86,-1.500983157,174.6,,12.17948032,-174.1746832
85,-85,-1.483529864,174.6,,15.21739268,-173.9355943
84,-84,-1.466076572,174.8,,18.27157538,-173.8424273
83,-83,-1.448623279,174.8,,21.30276123,-173.4970673
82,-82,-1.431169987,174.8,,24.32745805,-173.0988584
81,-81,-1.413716694,175.2,,27.40731828,-173.0429973
80,-80,-1.396263402,175.2,,30.42316073,-172.5383183
79,-79,-1.378810109,174.9,,33.37249329,-171.6865944
78,-78,-1.361356817,175.2,,36.42612823,-171.3714596
77,-77,-1.343903524,175.2,,39.41142472,-170.7096354
76,-76,-1.326450232,175.2,,42.38471611,-169.9958112
75,-75,-1.308996939,175.6,,45.44862432,-169.6165751
74,-74,-1.291543646,175.6,,48.40191968,-168.7975538
73,-73,-1.274090354,175.6,,51.34047135,-167.9271151
72,-72,-1.256637061,175.6,,54.26338421,-167.0055243
71,-71,-1.239183769,175.6,,57.16976792,-166.0330619
70,-70,-1.221730476,176.1,,60.22974724,-165.4798705
69,-69,-1.204277184,177.1,,63.46696386,-165.3370935
68,-68,-1.186823891,177.1,,66.34282769,-164.2042606
67,-67,-1.169370599,177.5,,69.35477531,-163.3896115
66,-66,-1.151917306,177.8,,72.31777514,-162.4283824
65,-65,-1.134464014,177.8,,75.14152694,-161.1415245
64,-64,-1.117010721,180,,78.90680642,-161.7829283
63,-63,-1.099557429,180,,81.71828995,-160.3811744
62,-62,-1.082104136,255,,119.7152485,-225.1516362
61,-61,-1.064650844,179.5,,87.02332683,-156.9942374
60,-60,-1.047197551,179.5,,89.75,-155.45156
59,-59,-1.029744259,255,,131.3347091,-218.5776617
58,-58,-1.012290966,255,,135.1294124,-216.2522645
57,-57,-0.994837674,255,,138.8829539,-213.8609948
56,-56,-0.977384381,255,,142.5941904,-211.404581
55,-55,-0.959931089,255,,146.2619913,-208.8837713
